type_id,group_id,category_id,name
15028,328,7,Chelm's Modified EM Armor Hardener
15030,328,7,Draclira's Modified EM Armor Hardener
15032,328,7,Brokara's Modified Thermal Armor Hardener
15034,328,7,Tairei's Modified Thermal Armor Hardener
15036,328,7,Selynne's Modified Thermal Armor Hardener
15038,328,7,Raysere's Modified Thermal Armor Hardener
15040,328,7,Vizan's Modified Thermal Armor Hardener
15042,328,7,Ahremen's Modified Thermal Armor Hardener
15044,328,7,Chelm's Modified Thermal Armor Hardener
15046,328,7,Draclira's Modified Thermal Armor Hardener
15048,328,7,Brokara's Modified Kinetic Armor Hardener
15050,328,7,Tairei's Modified Kinetic Armor Hardener
15052,328,7,Selynne's Modified Kinetic Armor Hardener
15054,328,7,Raysere's Modified Kinetic Armor Hardener
15056,328,7,Vizan's Modified Kinetic Armor Hardener
15058,328,7,Ahremen's Modified Kinetic Armor Hardener
15060,328,7,Chelm's Modified Kinetic Armor Hardener
15062,328,7,Draclira's Modified Kinetic Armor Hardener
15064,328,7,Brokara's Modified Explosive Armor Hardener
15066,328,7,Tairei's Modified Explosive Armor Hardener
15068,328,7,Selynne's Modified Explosive Armor Hardener
15070,328,7,Raysere's Modified Explosive Armor Hardener
15072,328,7,Vizan's Modified Explosive Armor Hardener
15074,328,7,Ahremen's Modified Explosive Armor Hardener
15076,328,7,Chelm's Modified Explosive Armor Hardener
15078,328,7,Draclira's Modified Explosive Armor Hardener
15080,767,7,Brokara's Modified Capacitor Power Relay
15082,767,7,Tairei's Modified Capacitor Power Relay
15084,767,7,Selynne's Modified Capacitor Power Relay
15086,767,7,Raysere's Modified Capacitor Power Relay
15088,767,7,Vizan's Modified Capacitor Power Relay
15090,767,7,Ahremen's Modified Capacitor Power Relay
15092,767,7,Chelm's Modified Capacitor Power Relay
15094,767,7,Draclira's Modified Capacitor Power Relay
15096,766,7,Brokara's Modified Power Diagnostic System
15098,766,7,Tairei's Modified Power Diagnostic System
15100,766,7,Selynne's Modified Power Diagnostic System
15102,766,7,Raysere's Modified Power Diagnostic System
15104,766,7,Vizan's Modified Power Diagnostic System
15106,766,7,Ahremen's Modified Power Diagnostic System
15108,766,7,Chelm's Modified Power Diagnostic System
15110,766,7,Draclira's Modified Power Diagnostic System
15112,769,7,Brokara's Modified Reactor Control Unit
15114,769,7,Tairei's Modified Reactor Control Unit
15116,769,7,Selynne's Modified Reactor Control Unit
15118,769,7,Raysere's Modified Reactor Control Unit
15120,769,7,Vizan's Modified Reactor Control Unit
15122,769,7,Ahremen's Modified Reactor Control Unit
15124,769,7,Chelm's Modified Reactor Control Unit
15126,769,7,Draclira's Modified Reactor Control Unit
15128,76,7,Brokara's Modified Heavy Capacitor Booster
15130,76,7,Tairei's Modified Heavy Capacitor Booster
15132,76,7,Selynne's Modified Heavy Capacitor Booster
15134,76,7,Raysere's Modified Heavy Capacitor Booster
15136,76,7,Vizan's Modified Heavy Capacitor Booster
15138,76,7,Ahremen's Modified Heavy Capacitor Booster
15140,76,7,Chelm's Modified Heavy Capacitor Booster
15142,76,7,Draclira's Modified Heavy Capacitor Booster
15144,302,7,Brynn's Modified Magnetic Field Stabilizer
15146,302,7,Tuvan's Modified Magnetic Field Stabilizer
15148,302,7,Setele's Modified Magnetic Field Stabilizer
15150,302,7,Cormack's Modified Magnetic Field Stabilizer
15152,72,7,Brynn's Modified Large Plasma Smartbomb
15154,72,7,Tuvan's Modified Large Plasma Smartbomb
15156,72,7,Setele's Modified Large Plasma Smartbomb
15158,72,7,Cormack's Modified Large Plasma Smartbomb
15160,62,7,Brynn's Modified Large Armor Repairer
15161,62,7,Tuvan's Modified Large Armor Repairer
15162,62,7,Setele's Modified Large Armor Repairer
15163,62,7,Cormack's Modified Large Armor Repairer
15164,98,7,Brynn's Modified Multispectrum Coating
15166,98,7,Tuvan's Modified Multispectrum Coating
15168,98,7,Setele's Modified Multispectrum Coating
15170,98,7,Cormack's Modified Multispectrum Coating
15172,98,7,Brynn's Modified Thermal Coating
15174,98,7,Tuvan's Modified Thermal Coating
15176,98,7,Setele's Modified Thermal Coating
15178,98,7,Cormack's Modified Thermal Coating
15180,98,7,Brynn's Modified EM Coating
15182,98,7,Tuvan's Modified EM Coating
15184,98,7,Setele's Modified EM Coating
15186,98,7,Cormack's Modified EM Coating
15188,98,7,Brynn's Modified Explosive Coating
15190,98,7,Tuvan's Modified Explosive Coating
15192,98,7,Setele's Modified Explosive Coating
15194,98,7,Cormack's Modified Explosive Coating
15196,98,7,Brynn's Modified Kinetic Coating
15198,98,7,Tuvan's Modified Kinetic Coating
15200,98,7,Setele's Modified Kinetic Coating
15202,98,7,Cormack's Modified Kinetic Coating
15204,326,7,Brynn's Modified Multispectrum Energized Membrane
15206,326,7,Tuvan's Modified Multispectrum Energized Membrane
15208,326,7,Setele's Modified Multispectrum Energized Membrane
15210,326,7,Cormack's Modified Multispectrum Energized Membrane
15212,326,7,Brynn's Modified Thermal Energized Membrane
15214,326,7,Tuvan's Modified Thermal Energized Membrane
15216,326,7,Setele's Modified Thermal Energized Membrane
15218,326,7,Cormack's Modified Thermal Energized Membrane
15220,326,7,Brynn's Modified EM Energized Membrane
15222,326,7,Tuvan's Modified EM Energized Membrane
15224,326,7,Setele's Modified EM Energized Membrane
15226,326,7,Cormack's Modified EM Energized Membrane
15228,326,7,Brynn's Modified Explosive Energized Membrane
15230,326,7,Tuvan's Modified Explosive Energized Membrane
15232,326,7,Setele's Modified Explosive Energized Membrane
15234,326,7,Cormack's Modified Explosive Energized Membrane
15236,326,7,Brynn's Modified Kinetic Energized Membrane
15238,326,7,Tuvan's Modified Kinetic Energized Membrane
15240,326,7,Setele's Modified Kinetic Energized Membrane
15242,326,7,Cormack's Modified Kinetic Energized Membrane
15244,328,7,Brynn's Modified EM Armor Hardener
15246,328,7,Tuvan's Modified EM Armor Hardener
15248,328,7,Setele's Modified EM Armor Hardener
15250,328,7,Cormack's Modified EM Armor Hardener
15252,328,7,Brynn's Modified Thermal Armor Hardener
15254,328,7,Tuvan's Modified Thermal Armor Hardener
15256,328,7,Setele's Modified Thermal Armor Hardener
15258,328,7,Cormack's Modified Thermal Armor Hardener
15260,328,7,Brynn's Modified Kinetic Armor Hardener
15262,328,7,Tuvan's Modified Kinetic Armor Hardener
15264,328,7,Setele's Modified Kinetic Armor Hardener
15266,328,7,Cormack's Modified Kinetic Armor Hardener
15268,328,7,Brynn's Modified Explosive Armor Hardener
15270,328,7,Tuvan's Modified Explosive Armor Hardener
15272,328,7,Setele's Modified Explosive Armor Hardener
15274,328,7,Cormack's Modified Explosive Armor Hardener
15276,212,7,Brynn's Modified Sensor Booster
15278,212,7,Tuvan's Modified Sensor Booster
15280,212,7,Setele's Modified Sensor Booster
15282,212,7,Cormack's Modified Sensor Booster
15284,213,7,Brynn's Modified Tracking Computer
15286,213,7,Tuvan's Modified Tracking Computer
15288,213,7,Setele's Modified Tracking Computer
15290,213,7,Cormack's Modified Tracking Computer
15292,766,7,Brynn's Modified Power Diagnostic System
15294,766,7,Tuvan's Modified Power Diagnostic System
15296,766,7,Setele's Modified Power Diagnostic System
15298,766,7,Cormack's Modified Power Diagnostic System
15300,769,7,Brynn's Modified Reactor Control Unit
15302,769,7,Tuvan's Modified Reactor Control Unit
15304,769,7,Setele's Modified Reactor Control Unit
15306,769,7,Cormack's Modified Reactor Control Unit
15308,285,7,Brynn's Modified Co-Processor
15310,285,7,Tuvan's Modified Co-Processor
15312,285,7,Setele's Modified Co-Processor
15314,285,7,Cormack's Modified Co-Processor
15316,314,17,Galeptos Medicine
15317,1034,43,Genetically Enhanced Livestock
15318,314,17,Top-Secret Design Documents
15319,314,17,Large Special Delivery
15320,673,11,Caldari Navy Moa
15322,668,11,Imperial Navy Maller
15323,668,11,Ammatar Navy Maller
15324,705,11,Republic Fleet Rupture
15325,678,11,Federation Navy Thorax
15326,674,11,Caldari Navy Scorpion
15327,706,11,Republic Fleet Typhoon
15328,667,11,Imperial Navy Armageddon
15329,667,11,Ammatar Navy Armageddon
15330,680,11,Federation Navy Dominix
15331,526,17,Metal Scraps
15333,817,11,Pirate Transport Ship
15334,817,11,Smuggler Freight
15335,667,11,Imperial Navy Fleet Commander
15336,667,11,Ammatar Navy Fleet Commander
15337,680,11,Federation Navy Fleet Commander
15338,674,11,Caldari Navy Fleet Commander
15341,706,11,Republic Fleet Command Ship
15342,683,11,Republic Fleet Squad Leader
15343,705,11,Republic Fleet Raid Leader
15344,665,11,Imperial Navy Squad Leader
15345,677,11,Federation Navy Squad Leader
15346,671,11,Caldari Navy Squad Leader
15347,665,11,Ammatar Navy Squad Leader
15349,673,11,Caldari Navy Raid Leader
15350,668,11,Imperial Navy Raid Leader
15351,680,11,Federation Navy Raid Leader
15352,668,11,Ammatar Navy Raid Leader
15353,314,17,Research Tools
15354,818,11,DED Scout Drone
15355,680,11,Gallentean Luxury Yacht
15390,817,11,Hari Kaimo
15391,817,11,Pierre Turon
15392,818,11,Zack Mead
15393,816,11,Jared Kalem
15394,816,11,Taisu Magdesh
15395,337,11,Construction Freight
15396,821,11,General Luther Veron
15397,205,7,Luther Veron's Modified Heat Sink
15399,53,7,Luther Veron's Modified Dual Heavy Beam Laser
15401,53,7,Luther Veron's Modified Mega Beam Laser
15403,53,7,Luther Veron's Modified Tachyon Beam Laser
15405,72,7,Luther Veron's Modified Large EMP Smartbomb
15407,77,7,Luther Veron's Modified Adaptive Invulnerability Field
15408,38,7,Luther Veron's Modified Shield Extender
15410,314,17,Neophite
15411,667,11,Amarr Luxury Yacht
15412,818,11,Andres Sikvatsen
15413,821,11,Commander Terachi TashMurkon
15414,821,11,Warlord Shaqil Dragat
15415,821,11,Fleet Commander Naiyon Tai
15416,302,7,Naiyon's Modified Magnetic Field Stabilizer
15418,77,7,Naiyon's Modified Adaptive Invulnerability Field
15419,65,7,Naiyon's Modified Stasis Webifier
15421,74,7,Naiyon's Modified 425mm Railgun
15423,74,7,Naiyon's Modified 350mm Railgun
15425,285,7,Naiyon's Modified Co-Processor
15427,53,7,Makur's Modified Dual Heavy Beam Laser
15429,53,7,Makur's Modified Mega Beam Laser
15431,52,7,Makur's Modified Warp Disruptor
15433,52,7,Makur's Modified Warp Scrambler
15435,205,7,Makur's Modified Heat Sink
15437,767,7,Makur's Modified Capacitor Power Relay
15439,766,7,Makur's Modified Power Diagnostic System
15443,55,7,Shaqil's Modified 1200mm Artillery Cannon
15445,55,7,Shaqil's Modified 1400mm Howitzer Artillery
15447,59,7,Shaqil's Modified Gyrostabilizer
15449,506,7,Shaqil's Modified Cruise Missile Launcher
15451,68,7,Shaqil's Modified Heavy Energy Nosferatu
15453,326,7,Shaqil's Modified Energized Thermal Membrane
15455,326,7,Shaqil's Modified Energized Adaptive Nano Membrane
15457,303,20,Standard X-Instinct Booster
15458,303,20,Improved X-Instinct Booster
15459,303,20,Strong X-Instinct Booster
15460,303,20,Standard Frentix Booster
15461,303,20,Improved Frentix Booster
15462,303,20,Strong Frentix Booster
15463,303,20,Standard Mindflood Booster
15464,303,20,Improved Mindflood Booster
15465,303,20,Strong Mindflood Booster
15466,303,20,Standard Drop Booster
15477,303,20,Improved Drop Booster
15478,303,20,Strong Drop Booster
15479,303,20,Standard Exile Booster
15480,303,20,Improved Exile Booster
15508,100,18,Vespa I
15509,176,9,Vespa I Blueprint
15510,100,18,Valkyrie I
15511,176,9,Valkyrie I Blueprint
15577,665,11,Imperial Navy Elite Soldier
15578,665,11,Ammatar Navy Elite Soldier
15579,671,11,Caldari Navy Elite Soldier
15580,677,11,Federation Navy Elite Soldier
15581,683,11,Republic Fleet Elite Soldier
15582,817,11,Captain Yeni Sarum
15583,817,11,Captain Jerek Zuomi
15584,817,11,Captain Mizuma Gomi
15585,817,11,Captain Jerome Leman
15586,817,11,Captain Kali Midez
15587,409,17,Federation Navy Midshipman Insignia I
15588,409,17,Federation Navy Midshipman Insignia II
15589,409,17,Federation Navy Midshipman Insignia III
15590,409,17,Federation Navy Sergeant Insignia I
15591,409,17,Federation Navy Sergeant Major Insignia I
15592,409,17,Federation Navy Fleet Captain Insignia I
15593,409,17,Federation Navy Fleet Major Insignia I
15594,409,17,Federation Navy Fleet Colonel Insignia I
15596,409,17,Caldari Navy Midshipman Insignia I
15597,409,17,Caldari Navy Midshipman Insignia II
15598,409,17,Caldari Navy Midshipman Insignia III
15599,409,17,Caldari Navy Captain Insignia I
15600,409,17,Caldari Navy Captain Insignia II
15601,409,17,Caldari Navy Captain Insignia III
15602,409,17,Caldari Navy Commodore Insignia I
15604,409,17,Caldari Navy Admiral Insignia I
15605,409,17,Caldari Navy Vice Admiral Insignia I
15607,409,17,Imperial Navy Midshipman Insignia I
15608,409,17,Imperial Navy Midshipman Insignia II
15609,409,17,Imperial Navy Midshipman Insignia III
15610,409,17,Imperial Navy Sergeant Insignia I
15611,409,17,Imperial Navy Sergeant Major Insignia I
15612,409,17,Imperial Navy Captain Insignia I
15613,409,17,Imperial Navy Major Insignia I
15614,409,17,Imperial Navy Colonel Insignia I
15615,409,17,Imperial Navy General Insignia I
15617,409,17,Ammatar Navy Midshipman Insignia I
15618,409,17,Ammatar Navy Midshipman Insignia II
15619,409,17,Ammatar Navy Midshipman Insignia III
15620,409,17,Ammatar Navy Sergeant Insignia I
15621,409,17,Ammatar Navy Sergeant Major Insignia I
15622,409,17,Ammatar Navy Captain Insignia I
15623,409,17,Ammatar Navy Major Insignia I
15625,409,17,Republic Fleet Midshipman Insignia I
15626,409,17,Republic Fleet Midshipman Insignia II
15627,409,17,Republic Fleet Midshipman Insignia III
15628,409,17,Republic Fleet Private Insignia I
15629,409,17,Republic Fleet Private Insignia II
15630,409,17,Republic Fleet Captain Insignia I
15631,409,17,Republic Fleet High Captain Insignia I
15632,409,17,Republic Fleet Commander Insignia I
15634,409,17,Imperial Navy Squad Leader Insignia
15635,409,17,Imperial Navy Raid Leader Insignia
15636,409,17,Imperial Navy Sergeant Elite Insignia
15637,409,17,Yeni Sarum's Insignia
15638,409,17,Terachi Tash-Murkon's Insignia
15639,409,17,Karzo Sarum's Insignia
15640,409,17,Ammatar Navy Squad Leader Insignia
15641,409,17,Ammatar Navy Raid Leader Insignia
15642,409,17,Ammatar Navy Sergeant Elite Insignia
15643,409,17,Ammatar Navy Fleet Commander Insignia
15644,409,17,Zerim Kurzon's Insignia
15645,409,17,Jerek Zuomi's Insignia
15646,409,17,Federation Navy Command Sergeant Major Insignia I
15647,409,17,Federation Navy Squad Leader Insignia
15648,409,17,Federation Navy Raid Leader Insignia
15649,409,17,Federation Navy Sergeant Elite Insignia
15650,409,17,Federation Navy Fleet Commander Insignia
15651,409,17,Jerome Leman's Insignia
15652,409,17,Luther Veron's Insignia
15653,409,17,Caldari Navy Captain Elite Insignia
15654,409,17,Caldari Navy Squad Leader Insignia
15655,409,17,Caldari Navy Raid Leader Insignia
15656,409,17,Caldari Navy Commodore Insignia II
15657,409,17,Caldari Navy Fleet Commander Insignia
15658,409,17,Naiyon Tai's Insignia
15659,409,17,Mizuma Gomi's Insignia
15660,409,17,Republic Fleet Private Insignia III
15661,409,17,Republic Fleet Commander Insignia II
15662,409,17,Republic Fleet Squad Leader Insignia
15663,409,17,Republic Fleet Raid Leader Insignia
15664,409,17,Republic Fleet Navy Commander Insignia
15666,409,17,Republic Fleet Private Elite Insignia
15667,409,17,Kali Midez's Insignia
15668,409,17,Shaqil Dragat's Insignia
15669,409,17,Imperial Navy General Insignia II
15670,409,17,Imperial Navy Fleet Commander Insignia
15671,409,17,Ammatar Navy Colonel Insignia II
15672,409,17,Ammatar Navy Major Insignia II
15673,409,17,Federation Navy Fleet Colonel Insignia II
15674,409,17,Minmatar Freedom Fighter Insignia I
15675,285,7,Caldari Navy Co-Processor
15676,346,9,Caldari Navy Co-Processor Blueprint
15677,285,7,Federation Navy Co-Processor
15678,346,9,Federation Navy Co-Processor Blueprint
15681,367,7,Caldari Navy Ballistic Control System
15682,400,9,Caldari Navy Ballistic Control System Blueprint
15683,367,7,Republic Fleet Ballistic Control System
15684,400,9,Republic Fleet Ballistic Control System Blueprint
15685,98,7,Imperial Navy Thermal Coating
15686,163,9,Imperial Navy Thermal Coating Blueprint
15687,98,7,Imperial Navy EM Coating
15688,163,9,Imperial Navy EM Coating Blueprint
15689,98,7,Imperial Navy Explosive Coating
15690,163,9,Imperial Navy Explosive Coating Blueprint
15691,98,7,Imperial Navy Kinetic Coating
15692,163,9,Imperial Navy Kinetic Coating Blueprint
15693,98,7,Imperial Navy Multispectrum Coating
15694,163,9,Imperial Navy Multispectrum Coating Blueprint
15695,98,7,Republic Fleet Thermal Coating
15696,163,9,Republic Fleet Thermal Coating Blueprint
15697,98,7,Republic Fleet EM Coating
15698,163,9,Republic Fleet EM Coating Blueprint
15699,98,7,Republic Fleet Explosive Coating
15700,163,9,Republic Fleet Explosive Coating Blueprint
15701,98,7,Republic Fleet Kinetic Coating
15702,163,9,Republic Fleet Kinetic Coating Blueprint
15703,98,7,Republic Fleet Multispectrum Coating
15704,163,9,Republic Fleet Multispectrum Coating Blueprint
15705,328,7,Imperial Navy Thermal Armor Hardener
15706,348,9,Imperial Navy Thermal Armor Hardener Blueprint
15707,328,7,Imperial Navy Kinetic Armor Hardener
15708,348,9,Imperial Navy Kinetic Armor Hardener Blueprint
15709,328,7,Imperial Navy Explosive Armor Hardener
15710,348,9,Imperial Navy Explosive Armor Hardener Blueprint
15711,328,7,Imperial Navy EM Armor Hardener
15712,348,9,Imperial Navy EM Armor Hardener Blueprint
15713,328,7,Republic Fleet Thermal Armor Hardener
15714,348,9,Republic Fleet Thermal Armor Hardener Blueprint
15715,328,7,Republic Fleet Kinetic Armor Hardener
15716,348,9,Republic Fleet Kinetic Armor Hardener Blueprint
15717,328,7,Republic Fleet Explosive Armor Hardener
15718,348,9,Republic Fleet Explosive Armor Hardener Blueprint
15719,328,7,Republic Fleet EM Armor Hardener
15720,348,9,Republic Fleet EM Armor Hardener Blueprint
15721,326,7,Imperial Navy Thermal Energized Membrane
15722,163,9,Imperial Navy Thermal Energized Membrane Blueprint
15723,326,7,Imperial Navy EM Energized Membrane
15724,163,9,Imperial Navy EM Energized Membrane Blueprint
15725,326,7,Imperial Navy Explosive Energized Membrane
15726,163,9,Imperial Navy Explosive Energized Membrane Blueprint
15727,326,7,Imperial Navy Kinetic Energized Membrane
15728,163,9,Imperial Navy Kinetic Energized Membrane Blueprint
15729,326,7,Imperial Navy Multispectrum Energized Membrane
15730,163,9,Imperial Navy Multispectrum Energized Membrane Blueprint
